college_name,branch,category,round1_cutoff,round3_cutoff,city,college_type,intake
"E172 R.R. Institute of Technology, Chikkabanavara, Bangalore(AUTONOMOUS) NO. 67, RAJA REDDY LAYOUT,NEAR CHIKKABANAVARA RAILWAY STATION,CHIKKABANAVARA,BANGALORE - 560090",Civil Engineering,GM,77099.0,251875.0,Bangalore,Autonomous,
"E172 R.R. Institute of Technology, Chikkabanavara, Bangalore(AUTONOMOUS) NO. 67, RAJA REDDY LAYOUT,NEAR CHIKKABANAVARA RAILWAY STATION,CHIKKABANAVARA,BANGALORE - 560090",Computer Science and Engineering,GM,74520.0,119633.0,Bangalore,Autonomous,
"E172 R.R. Institute of Technology, Chikkabanavara, Bangalore(AUTONOMOUS) NO. 67, RAJA REDDY LAYOUT,NEAR CHIKKABANAVARA RAILWAY STATION,CHIKKABANAVARA,BANGALORE - 560090",Computer Science and Engineering (AI & ML),GM,89497.0,247832.0,Bangalore,Autonomous,
"E172 R.R. Institute of Technology, Chikkabanavara, Bangalore(AUTONOMOUS) NO. 67, RAJA REDDY LAYOUT,NEAR CHIKKABANAVARA RAILWAY STATION,CHIKKABANAVARA,BANGALORE - 560090",Electronics and Communication Engineering,GM,73225.0,106615.0,Bangalore,Autonomous,
"E172 R.R. Institute of Technology, Chikkabanavara, Bangalore(AUTONOMOUS) NO. 67, RAJA REDDY LAYOUT,NEAR CHIKKABANAVARA RAILWAY STATION,CHIKKABANAVARA,BANGALORE - 560090",Mechatronics Engineering,GM,96699.0,245415.0,Bangalore,Autonomous,
"E173 Sai Vidya Institute of Technology, Rajanakunte, Bangalore RAJANUKUNTE,DODDBALLAPURA ROAD ,VIA: YELAHANKA,BANGALORE",Artificial Intelligence and Machine Learning,GM,41348.0,57230.0,Bangalore,Private,
"E173 Sai Vidya Institute of Technology, Rajanakunte, Bangalore RAJANUKUNTE,DODDBALLAPURA ROAD ,VIA: YELAHANKA,BANGALORE",Civil Engineering,GM,47166.0,59273.0,Bangalore,Private,
"E173 Sai Vidya Institute of Technology, Rajanakunte, Bangalore RAJANUKUNTE,DODDBALLAPURA ROAD ,VIA: YELAHANKA,BANGALORE",Computer Science and Engineering,GM,53780.0,82262.0,Bangalore,Private,
"E173 Sai Vidya Institute of Technology, Rajanakunte, Bangalore RAJANUKUNTE,DODDBALLAPURA ROAD ,VIA: YELAHANKA,BANGALORE",Computer Science and Engineering (AI & ML),GM,118557.0,,Bangalore,Private,
"E173 Sai Vidya Institute of Technology, Rajanakunte, Bangalore RAJANUKUNTE,DODDBALLAPURA ROAD ,VIA: YELAHANKA,BANGALORE",Computer Science and Engineering (Data Science),GM,62485.75,258798.0,Bangalore,Private,
"E173 Sai Vidya Institute of Technology, Rajanakunte, Bangalore RAJANUKUNTE,DODDBALLAPURA ROAD ,VIA: YELAHANKA,BANGALORE",Electronics and Communication Engineering,GM,56226.5,93571.0,Bangalore,Private,
"E174 Dr. Sri Sri Sri Shivakumara Mahaswamyji College of Engineering, Byranayakanahalli, Bangalore Rural BYARANAYAKANAHALLI,DODDABALE POST,NELAMANGALA TALUK,BANGALORE RURAL DISTRICT",Civil Engineering,GM,95063.0,240303.0,Bangalore,Private,
"E174 Dr. Sri Sri Sri Shivakumara Mahaswamyji College of Engineering, Byranayakanahalli, Bangalore Rural BYARANAYAKANAHALLI,DODDABALE POST,NELAMANGALA TALUK,BANGALORE RURAL DISTRICT",Computer Science and Engineering (AI & ML),GM,119596.0,222296.0,Bangalore,Private,
"E174 Dr. Sri Sri Sri Shivakumara Mahaswamyji College of Engineering, Byranayakanahalli, Bangalore Rural BYARANAYAKANAHALLI,DODDABALE POST,NELAMANGALA TALUK,BANGALORE RURAL DISTRICT",Electronics and Communication Engineering,GM,102805.0,253669.0,Bangalore,Private,
"E174 Dr. Sri Sri Sri Shivakumara Mahaswamyji College of Engineering, Byranayakanahalli, Bangalore Rural BYARANAYAKANAHALLI,DODDABALE POST,NELAMANGALA TALUK,BANGALORE RURAL DISTRICT",Mechatronics Engineering,GM,107787.0,232106.0,Bangalore,Private,
"E175 S.S.E.T.S.S.G.Balekundri Institute of Technology, Shivabasavanagar, Belgaum SHIVABASAVA NAGAR, BELGAUM - 590010",Artificial Intelligence and Data Science,GM,160205.0,262145.0,Belagavi,Private,
"E175 S.S.E.T.S.S.G.Balekundri Institute of Technology, Shivabasavanagar, Belgaum SHIVABASAVA NAGAR, BELGAUM - 590010",Civil Engineering,GM,92464.0,138703.0,Belagavi,Private,
"E175 S.S.E.T.S.S.G.Balekundri Institute of Technology, Shivabasavanagar, Belgaum SHIVABASAVA NAGAR, BELGAUM - 590010",Computer Science and Engineering (AI & ML),GM,86500.0,257392.0,Belagavi,Private,
"E175 S.S.E.T.S.S.G.Balekundri Institute of Technology, Shivabasavanagar, Belgaum SHIVABASAVA NAGAR, BELGAUM - 590010",Electronics and Communication Engineering,GM,121373.0,204912.0,Belagavi,Private,
"E175 S.S.E.T.S.S.G.Balekundri Institute of Technology, Shivabasavanagar, Belgaum SHIVABASAVA NAGAR, BELGAUM - 590010",Mechatronics Engineering,GM,63277.0,88105.0,Belagavi,Private,
"E176 Navodaya Institute of Technology, Raichur(AUTONOMOUS) NAVODAYA NAGAR, MANATRALAYAM ROAD, RAICHUR",Artificial Intelligence and Machine Learning,GM,83674.0,254202.0,Raichur,Autonomous,
"E176 Navodaya Institute of Technology, Raichur(AUTONOMOUS) NAVODAYA NAGAR, MANATRALAYAM ROAD, RAICHUR",Civil Engineering,GM,73777.0,253827.0,Raichur,Autonomous,
"E176 Navodaya Institute of Technology, Raichur(AUTONOMOUS) NAVODAYA NAGAR, MANATRALAYAM ROAD, RAICHUR",Computer Science and Engineering (AI & ML),GM,130398.0,255686.0,Raichur,Autonomous,
"E176 Navodaya Institute of Technology, Raichur(AUTONOMOUS) NAVODAYA NAGAR, MANATRALAYAM ROAD, RAICHUR",Electronics and Communication Engineering,GM,189215.0,,Raichur,Autonomous,
"E176 Navodaya Institute of Technology, Raichur(AUTONOMOUS) NAVODAYA NAGAR, MANATRALAYAM ROAD, RAICHUR",Mechatronics Engineering,GM,108989.0,247156.0,Raichur,Autonomous,
"E177 Rajeev Institute of Technology, Hassan PLOT 1-D(P-1), GROWTH CENTRE, INDUSTRIAL AREA, BANGALORE MANGALORE BYPASS ROAD",Artificial Intelligence and Data Science,GM,143216.0,,Bangalore,Private,
"E177 Rajeev Institute of Technology, Hassan PLOT 1-D(P-1), GROWTH CENTRE, INDUSTRIAL AREA, BANGALORE MANGALORE BYPASS ROAD",Artificial Intelligence and Machine Learning,GM,68283.0,259073.0,Bangalore,Private,
"E177 Rajeev Institute of Technology, Hassan PLOT 1-D(P-1), GROWTH CENTRE, INDUSTRIAL AREA, BANGALORE MANGALORE BYPASS ROAD",Civil Engineering,GM,60671.0,250201.0,Bangalore,Private,
"E177 Rajeev Institute of Technology, Hassan PLOT 1-D(P-1), GROWTH CENTRE, INDUSTRIAL AREA, BANGALORE MANGALORE BYPASS ROAD",Computer Science and Engineering (AI & ML),GM,120237.0,262107.0,Bangalore,Private,
"E177 Rajeev Institute of Technology, Hassan PLOT 1-D(P-1), GROWTH CENTRE, INDUSTRIAL AREA, BANGALORE MANGALORE BYPASS ROAD",Electronics and Communication Engineering,GM,88356.0,199138.0,Bangalore,Private,
"E177 Rajeev Institute of Technology, Hassan PLOT 1-D(P-1), GROWTH CENTRE, INDUSTRIAL AREA, BANGALORE MANGALORE BYPASS ROAD",Mechatronics Engineering,GM,135082.0,220653.0,Bangalore,Private,
"E178 The National Institute of Engineering(NORTH CAMPUS), No.50(Part) Koorgalli,Hootgalli Industrial Area ,Mysuru-570018",Artificial Intelligence and Machine Learning,GM,8002.0,10948.0,Mysore,Private,
"E178 The National Institute of Engineering(NORTH CAMPUS), No.50(Part) Koorgalli,Hootgalli Industrial Area ,Mysuru-570018",Computer Engineering,GM,8495.0,10634.0,Mysore,Private,
"E180 Beary's Institute of Technology, Boliar Village,Bantwal Tq, Mangalore LANDS END, INNOLI,BOLIYAR VILLAGE,NEAR MANGALORE UNIVERSITY,MANGALORE-574 153",Artificial Intelligence and Data Science,GM,202030.0,,Mangaluru,Government,
"E180 Beary's Institute of Technology, Boliar Village,Bantwal Tq, Mangalore LANDS END, INNOLI,BOLIYAR VILLAGE,NEAR MANGALORE UNIVERSITY,MANGALORE-574 153",Civil Engineering,GM,116179.0,257839.0,Mangaluru,Government,
"E180 Beary's Institute of Technology, Boliar Village,Bantwal Tq, Mangalore LANDS END, INNOLI,BOLIYAR VILLAGE,NEAR MANGALORE UNIVERSITY,MANGALORE-574 153",Computer Science and Engineering,GM,127539.0,251122.0,Mangaluru,Government,
"E180 Beary's Institute of Technology, Boliar Village,Bantwal Tq, Mangalore LANDS END, INNOLI,BOLIYAR VILLAGE,NEAR MANGALORE UNIVERSITY,MANGALORE-574 153",Electronics and Communication Engineering,GM,186393.0,,Mangaluru,Government,
"E181 Sri Basaveswara Institute of Technology, Madenur Gate, B.H. Road, Tiptur",Civil Engineering,GM,103244.0,259341.0,Tiptur,Private,
"E181 Sri Basaveswara Institute of Technology, Madenur Gate, B.H. Road, Tiptur",Computer Science and Engineering (AI & ML),GM,147243.5,,Tiptur,Private,
"E181 Sri Basaveswara Institute of Technology, Madenur Gate, B.H. Road, Tiptur",Electronics and Communication Engineering,GM,249733.0,,Tiptur,Private,
"E181 Sri Basaveswara Institute of Technology, Madenur Gate, B.H. Road, Tiptur",Mechatronics Engineering,GM,121933.0,,Tiptur,Private,
"E184 C Byre Gowda Institute of Technology, Thoradevandahalli Village, Kolar SRINIVASPURA ROAD, THORADEVANDAHALLI, KOLAR-563101",Artificial Intelligence and Machine Learning,GM,187204.0,,Kolar,Private,
"E184 C Byre Gowda Institute of Technology, Thoradevandahalli Village, Kolar SRINIVASPURA ROAD, THORADEVANDAHALLI, KOLAR-563101",Civil Engineering,GM,107103.0,135681.0,Kolar,Private,
"E184 C Byre Gowda Institute of Technology, Thoradevandahalli Village, Kolar SRINIVASPURA ROAD, THORADEVANDAHALLI, KOLAR-563101",Computer Science and Engineering,GM,131519.0,250220.0,Kolar,Private,
"E184 C Byre Gowda Institute of Technology, Thoradevandahalli Village, Kolar SRINIVASPURA ROAD, THORADEVANDAHALLI, KOLAR-563101",Computer Science and Engineering (AI & ML),GM,181190.0,233888.0,Kolar,Private,
"E184 C Byre Gowda Institute of Technology, Thoradevandahalli Village, Kolar SRINIVASPURA ROAD, THORADEVANDAHALLI, KOLAR-563101",Electronics and Communication Engineering,GM,131306.0,177200.0,Kolar,Private,
"E185 Angadi Institute of Technology and Management , Savgoan Rd., Belgaum SAVAGAON ROAD BELGAUM",Artificial Intelligence and Data Science,GM,162685.0,,Belagavi,Private,
"E185 Angadi Institute of Technology and Management , Savgoan Rd., Belgaum SAVAGAON ROAD BELGAUM",Civil Engineering,GM,60167.0,83747.0,Belagavi,Private,
"E185 Angadi Institute of Technology and Management , Savgoan Rd., Belgaum SAVAGAON ROAD BELGAUM",Computer Science and Engineering (AI & ML),GM,95385.0,261164.0,Belagavi,Private,
"E185 Angadi Institute of Technology and Management , Savgoan Rd., Belgaum SAVAGAON ROAD BELGAUM",Electronics and Communication Engineering,GM,165829.0,,Belagavi,Private,
"E185 Angadi Institute of Technology and Management , Savgoan Rd., Belgaum SAVAGAON ROAD BELGAUM",Mechatronics Engineering,GM,69956.0,117111.0,Belagavi,Private,
"E186 ACS College of Engineering, Mysore Road, Bangalore 207,KAMBIPURA, MYSORE ROAD, KENGERI HOBLI,BANGALORE - 560074.",Aerospace Engineering,GM,35667.0,91798.0,Bangalore,Private,
"E186 ACS College of Engineering, Mysore Road, Bangalore 207,KAMBIPURA, MYSORE ROAD, KENGERI HOBLI,BANGALORE - 560074.",Artificial Intelligence and Machine Learning,GM,54895.5,246107.0,Bangalore,Private,
"E186 ACS College of Engineering, Mysore Road, Bangalore 207,KAMBIPURA, MYSORE ROAD, KENGERI HOBLI,BANGALORE - 560074.",Civil Engineering,GM,52379.0,68065.0,Bangalore,Private,
"E186 ACS College of Engineering, Mysore Road, Bangalore 207,KAMBIPURA, MYSORE ROAD, KENGERI HOBLI,BANGALORE - 560074.",Computer Science and Engineering,GM,61379.0,103811.0,Bangalore,Private,
"E186 ACS College of Engineering, Mysore Road, Bangalore 207,KAMBIPURA, MYSORE ROAD, KENGERI HOBLI,BANGALORE - 560074.",Computer Science and Engineering (AI & ML),GM,53574.0,,Bangalore,Private,
"E186 ACS College of Engineering, Mysore Road, Bangalore 207,KAMBIPURA, MYSORE ROAD, KENGERI HOBLI,BANGALORE - 560074.",Computer Science and Engineering (Data Science),GM,62361.0,83942.0,Bangalore,Private,
"E186 ACS College of Engineering, Mysore Road, Bangalore 207,KAMBIPURA, MYSORE ROAD, KENGERI HOBLI,BANGALORE - 560074.",Electronics and Communication Engineering,GM,102450.2,167292.0,Bangalore,Private,
"E188 Vijaya Vittala Institute of Technology, Doddagubbi, Hennur Bagalur Road, Bangalore #35/1, DODDA GUBBI POST, HENNUR-BAGALURU ROAD,BANGALORE",Artificial Intelligence and Machine Learning,GM,82732.0,253208.0,Bangalore,Private,
"E188 Vijaya Vittala Institute of Technology, Doddagubbi, Hennur Bagalur Road, Bangalore #35/1, DODDA GUBBI POST, HENNUR-BAGALURU ROAD,BANGALORE",Civil Engineering,GM,83870.0,249680.0,Bangalore,Private,
"E188 Vijaya Vittala Institute of Technology, Doddagubbi, Hennur Bagalur Road, Bangalore #35/1, DODDA GUBBI POST, HENNUR-BAGALURU ROAD,BANGALORE",Computer Science and Engineering,GM,92797.0,225107.0,Bangalore,Private,
"E188 Vijaya Vittala Institute of Technology, Doddagubbi, Hennur Bagalur Road, Bangalore #35/1, DODDA GUBBI POST, HENNUR-BAGALURU ROAD,BANGALORE",Computer Science and Engineering (Data Science),GM,96214.0,215871.0,Bangalore,Private,
"E188 Vijaya Vittala Institute of Technology, Doddagubbi, Hennur Bagalur Road, Bangalore #35/1, DODDA GUBBI POST, HENNUR-BAGALURU ROAD,BANGALORE",Electronics and Communication Engineering,GM,172896.0,,Bangalore,Private,
"E189 NAVKIS COLLEGE OF ENGINEERING, KIADB Industrial Area,Thimmanahally, Hassan P.B.NO. 55, NH-48, KIADB INDUSTRIAL AREA, THIMMANAHALLY, HASSAN-573201",Artificial Intelligence and Data Science,GM,63539.0,72496.0,Hassan,Private,
"E189 NAVKIS COLLEGE OF ENGINEERING, KIADB Industrial Area,Thimmanahally, Hassan P.B.NO. 55, NH-48, KIADB INDUSTRIAL AREA, THIMMANAHALLY, HASSAN-573201",Artificial Intelligence and Machine Learning,GM,67042.0,222281.0,Hassan,Private,
"E189 NAVKIS COLLEGE OF ENGINEERING, KIADB Industrial Area,Thimmanahally, Hassan P.B.NO. 55, NH-48, KIADB INDUSTRIAL AREA, THIMMANAHALLY, HASSAN-573201",Civil Engineering,GM,73917.0,234004.0,Hassan,Private,
"E189 NAVKIS COLLEGE OF ENGINEERING, KIADB Industrial Area,Thimmanahally, Hassan P.B.NO. 55, NH-48, KIADB INDUSTRIAL AREA, THIMMANAHALLY, HASSAN-573201",Computer Science and Engineering,GM,84800.0,260535.0,Hassan,Private,
"E189 NAVKIS COLLEGE OF ENGINEERING, KIADB Industrial Area,Thimmanahally, Hassan P.B.NO. 55, NH-48, KIADB INDUSTRIAL AREA, THIMMANAHALLY, HASSAN-573201",Computer Science and Engineering (Data Science),GM,89289.0,258741.0,Hassan,Private,
"E191 Akshaya Institute of Technology, Lingapura, Tumkur Dist. LINGAPURA",Artificial Intelligence and Data Science,GM,91026.0,253585.0,Tumakuru,Private,
"E191 Akshaya Institute of Technology, Lingapura, Tumkur Dist. LINGAPURA",Civil Engineering,GM,87516.0,249812.0,Tumakuru,Private,
"E191 Akshaya Institute of Technology, Lingapura, Tumkur Dist. LINGAPURA",Computer Science and Engineering,GM,109104.0,254716.0,Tumakuru,Private,
"E191 Akshaya Institute of Technology, Lingapura, Tumkur Dist. LINGAPURA",Computer Science and Engineering (AI & ML),GM,192941.0,238784.0,Tumakuru,Private,
"E191 Akshaya Institute of Technology, Lingapura, Tumkur Dist. LINGAPURA",Electronics and Communication Engineering,GM,103733.0,227163.0,Tumakuru,Private,
E193 Srinivas University SRINIVAS CAMPUS MUKKA MANGALURU,Artificial Intelligence and Machine Learning,GM,153099.0,197320.0,Mangaluru,Government,
E193 Srinivas University SRINIVAS CAMPUS MUKKA MANGALURU,Biotechnology,GM,94024.0,221055.0,Mangaluru,Government,
E193 Srinivas University SRINIVAS CAMPUS MUKKA MANGALURU,Civil Engineering,GM,109539.0,257013.0,Mangaluru,Government,
E193 Srinivas University SRINIVAS CAMPUS MUKKA MANGALURU,Computer Science and Engineering,GM,109712.0,244127.0,Mangaluru,Government,
E193 Srinivas University SRINIVAS CAMPUS MUKKA MANGALURU,Electronics and Communication Engineering,GM,162905.0,129125.0,Mangaluru,Government,
E193 Srinivas University SRINIVAS CAMPUS MUKKA MANGALURU,Mechanical Engineering,GM,109529.0,247632.0,Mangaluru,Government,
"E194 Government Engineering College, Karwar MAJALI VILLAGE, KARWAR TALUK, UTTARA KANNADA DIST, KARNATAKA -PIN 581345",Civil Engineering,GM,74578.0,99804.0,Karnataka Pin,Government,
"E194 Government Engineering College, Karwar MAJALI VILLAGE, KARWAR TALUK, UTTARA KANNADA DIST, KARNATAKA -PIN 581345",Computer Science and Engineering,GM,113711.0,258434.0,Karnataka Pin,Government,
"E194 Government Engineering College, Karwar MAJALI VILLAGE, KARWAR TALUK, UTTARA KANNADA DIST, KARNATAKA -PIN 581345",Electronics and Communication Engineering,GM,211336.0,260965.0,Karnataka Pin,Government,
"E196 Jain College of Engineering,Machche, Belgaum T.S. NAGAR,HUNCHANHATTI ROAD,MACCHE, BELGAUM- 590014.",Artificial Intelligence and Machine Learning,GM,30586.0,41893.0,Belagavi,Private,
"E196 Jain College of Engineering,Machche, Belgaum T.S. NAGAR,HUNCHANHATTI ROAD,MACCHE, BELGAUM- 590014.",Civil Engineering,GM,31131.0,41012.0,Belagavi,Private,
"E196 Jain College of Engineering,Machche, Belgaum T.S. NAGAR,HUNCHANHATTI ROAD,MACCHE, BELGAUM- 590014.",Computer Science and Engineering (AI & ML),GM,61421.0,170449.0,Belagavi,Private,
"E196 Jain College of Engineering,Machche, Belgaum T.S. NAGAR,HUNCHANHATTI ROAD,MACCHE, BELGAUM- 590014.",Electronics and Communication Engineering,GM,108459.0,257098.0,Belagavi,Private,
"E196 Jain College of Engineering,Machche, Belgaum T.S. NAGAR,HUNCHANHATTI ROAD,MACCHE, BELGAUM- 590014.",Mechatronics Engineering,GM,43253.0,59661.0,Belagavi,Private,
"E197 Veerappa Nisty Engineering College, Shorapur, Yadigir POST:HASNAPUR, TQ:SHORAPUR, DIST: YADGIR",Civil Engineering,GM,110189.0,259361.0,Dist Yadgir,Private,
"E197 Veerappa Nisty Engineering College, Shorapur, Yadigir POST:HASNAPUR, TQ:SHORAPUR, DIST: YADGIR",Computer Science and Engineering (AI & ML),GM,146651.0,,Dist Yadgir,Private,
"E197 Veerappa Nisty Engineering College, Shorapur, Yadigir POST:HASNAPUR, TQ:SHORAPUR, DIST: YADGIR",Electronics and Communication Engineering,GM,193656.0,,Dist Yadgir,Private,
"E197 Veerappa Nisty Engineering College, Shorapur, Yadigir POST:HASNAPUR, TQ:SHORAPUR, DIST: YADGIR",Mechatronics Engineering,GM,129246.0,178941.0,Dist Yadgir,Private,
"E198 Sharanbasava University (Exclusively for Women) (Formerly Goduati Engineering College For Women) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",Artificial Intelligence and Machine Learning,GM,94069.0,218247.0,Karnataka,Government,
"E198 Sharanbasava University (Exclusively for Women) (Formerly Goduati Engineering College For Women) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",Biotechnology,GM,39136.0,83524.0,Karnataka,Government,
"E198 Sharanbasava University (Exclusively for Women) (Formerly Goduati Engineering College For Women) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",Civil Engineering,GM,40389.0,83603.0,Karnataka,Government,
"E198 Sharanbasava University (Exclusively for Women) (Formerly Goduati Engineering College For Women) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",Computer Science and Engineering,GM,104794.0,230450.0,Karnataka,Government,
"E198 Sharanbasava University (Exclusively for Women) (Formerly Goduati Engineering College For Women) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",Electrical and Electronics Engineering,GM,86401.0,244991.0,Karnataka,Government,
"E199 AGM Rural Engineering College, Varur, Hubli NH-4, P.B. ROAD OPP VRL HEAD OFFICE VARUR.,DHARWAD",Artificial Intelligence and Machine Learning,GM,72474.0,117696.0,Dharwad,Private,
"E199 AGM Rural Engineering College, Varur, Hubli NH-4, P.B. ROAD OPP VRL HEAD OFFICE VARUR.,DHARWAD",Civil Engineering,GM,101882.0,211557.0,Dharwad,Private,
"E199 AGM Rural Engineering College, Varur, Hubli NH-4, P.B. ROAD OPP VRL HEAD OFFICE VARUR.,DHARWAD",Computer Science and Engineering,GM,66543.0,108508.0,Dharwad,Private,
"E199 AGM Rural Engineering College, Varur, Hubli NH-4, P.B. ROAD OPP VRL HEAD OFFICE VARUR.,DHARWAD",Computer Science and Engineering (AI & ML),GM,105919.0,245683.0,Dharwad,Private,
"E199 AGM Rural Engineering College, Varur, Hubli NH-4, P.B. ROAD OPP VRL HEAD OFFICE VARUR.,DHARWAD",Electronics and Communication Engineering,GM,169938.0,,Dharwad,Private,
"E199 AGM Rural Engineering College, Varur, Hubli NH-4, P.B. ROAD OPP VRL HEAD OFFICE VARUR.,DHARWAD",Mechatronics Engineering,GM,90419.0,242801.0,Dharwad,Private,
"E201 Gopalan College of Engineering & Management, K.R. Puram, Bangalore SONNENAHALLI, HOODI VILLAGE, ITPL ROAD,BANGALORE",Aeronautical Engineering,GM,72605.0,209795.0,Bangalore,Private,
